"yil","aldigi_sehir","sehir","sayi"
"","","Göç Alan:İstanbul","1571"
"","","Göç Alan:İzmir","361"
"","","Göç Alan:Kahramanmaraş","99"
"","","Göç Alan:Karabük","19"
"","","Göç Alan:Karaman","11"
"","","Göç Alan:Kars","66"
"","","Göç Alan:Kastamonu","21"
"","","Göç Alan:Kayseri","125"
"","","Göç Alan:Kilis","19"
"","","Göç Alan:Kırıkkale","18"
"","","Göç Alan:Kırklareli","29"
"","","Göç Alan:Kırşehir","14"
"","","Göç Alan:Kocaeli","103"
"","","Göç Alan:Konya","158"
"","","Göç Alan:Kütahya","30"
"","","Göç Alan:Malatya","116"
"","","Göç Alan:Manisa","82"
"","","Göç Alan:Mardin","79"
"","","Göç Alan:Mersin","463"
"","","Göç Alan:Muğla","63"
"","","Göç Alan:Muş","58"
"","","Göç Alan:Nevşehir","22"
"","","Göç Alan:Niğde","27"
"","","Göç Alan:Ordu","47"
"","","Göç Alan:Osmaniye","53"
"","","Göç Alan:Rize","44"
"","","Göç Alan:Sakarya","49"
"","","Göç Alan:Samsun","103"
"","","Göç Alan:Şanlıurfa","110"
"","","Göç Alan:Siirt","90"
"","","Göç Alan:Sinop","13"
"","","Göç Alan:Şırnak","181"
"","","Göç Alan:Sivas","77"
"","","Göç Alan:Tekirdağ","127"
"","","Göç Alan:Tokat","54"
"","","Göç Alan:Trabzon","50"
"","","Göç Alan:Tunceli","58"
"","","Göç Alan:Uşak","27"
"","","Göç Alan:Van","2834"
"","","Göç Alan:Yalova","36"
"","","Göç Alan:Yozgat","15"
"","","Göç Alan:Zonguldak","12"
"","Hatay-31","Göç Alan:Adana","2850"
"","","Göç Alan:Adıyaman","352"
"","","Göç Alan:Afyonkarahisar","218"
"","","Göç Alan:Ağrı","147"
"","","Göç Alan:Aksaray","184"
"","","Göç Alan:Amasya","96"
"","","Göç Alan:Ankara","2294"
"","","Göç Alan:Antalya","3026"
"","","Göç Alan:Ardahan","47"
"","","Göç Alan:Artvin","72"
"","","Göç Alan:Aydın","381"
"","","Göç Alan:Balıkesir","301"
"","","Göç Alan:Bartın","43"
"","","Göç Alan:Batman","221"
"","","Göç Alan:Bayburt","54"
"","","Göç Alan:Bilecik","66"
"","","Göç Alan:Bingöl","177"
"","","Göç Alan:Bitlis","99"
"","","Göç Alan:Bolu","97"
"","","Göç Alan:Burdur","129"
"","","Göç Alan:Bursa","548"
"","","Göç Alan:Çanakkale","202"
"","","Göç Alan:Çankırı","55"
"","","Göç Alan:Çorum","87"
"","","Göç Alan:Denizli","257"
"","","Göç Alan:Diyarbakır","655"
"","","Göç Alan:Düzce","74"
"","","Göç Alan:Edirne","121"
"","","Göç Alan:Elazığ","320"
"","","Göç Alan:Erzincan","134"
"","","Göç Alan:Erzurum","256"
"","","Göç Alan:Eskişehir","403"
"","","Göç Alan:Gaziantep","2392"
"","","Göç Alan:Giresun","152"
"","","Göç Alan:Gümüşhane","149"
"","","Göç Alan:Hakkari","117"
"","","Göç Alan:Hatay","0"
"","","Göç Alan:Iğdır","53"
"","","Göç Alan:Isparta","241"
"","","Göç Alan:İstanbul","5679"
"","","Göç Alan:İzmir","1373"
"","","Göç Alan:Kahramanmaraş","1507"
"","","Göç Alan:Karabük","170"
"","","Göç Alan:Karaman","150"
"","","Göç Alan:Kars","113"
"","","Göç Alan:Kastamonu","124"
"","","Göç Alan:Kayseri","483"
"","","Göç Alan:Kilis","400"
"","","Göç Alan:Kırıkkale","133"
"","","Göç Alan:Kırklareli","119"
"","","Göç Alan:Kırşehir","107"
"","","Göç Alan:Kocaeli","614"
"","","Göç Alan:Konya","835"
"","","Göç Alan:Kütahya","187"
"","","Göç Alan:Malatya","577"
"","","Göç Alan:Manisa","247"
"","","Göç Alan:Mardin","413"
"","","Göç Alan:Mersin","2284"
"","","Göç Alan:Muğla","757"
"","","Göç Alan:Muş","104"
"","","Göç Alan:Nevşehir","133"
"","","Göç Alan:Niğde","242"
"","","Göç Alan:Ordu","89"
"","","Göç Alan:Osmaniye","1446"
"","","Göç Alan:Rize","88"
"","","Göç Alan:Sakarya","144"
"","","Göç Alan:Samsun","224"
"","","Göç Alan:Şanlıurfa","1194"
"","","Göç Alan:Siirt","146"
"","","Göç Alan:Sinop","31"
"","","Göç Alan:Şırnak","206"
"","","Göç Alan:Sivas","255"
"","","Göç Alan:Tekirdağ","290"
"","","Göç Alan:Tokat","150"
"","","Göç Alan:Trabzon","265"
"","","Göç Alan:Tunceli","147"
"","","Göç Alan:Uşak","66"
"","","Göç Alan:Van","263"
"","","Göç Alan:Yalova","106"
"","","Göç Alan:Yozgat","91"
"","","Göç Alan:Zonguldak","159"
"","Iğdır-76","Göç Alan:Adana","77"
"","","Göç Alan:Adıyaman","51"
"","","Göç Alan:Afyonkarahisar","64"
"","","Göç Alan:Ağrı","429"
"","","Göç Alan:Aksaray","35"
"","","Göç Alan:Amasya","32"
"","","Göç Alan:Ankara","530"
"","","Göç Alan:Antalya","156"
"","","Göç Alan:Ardahan","85"
"","","Göç Alan:Artvin","29"
"","","Göç Alan:Aydın","100"
"","","Göç Alan:Balıkesir","115"
"","","Göç Alan:Bartın","15"
"","","Göç Alan:Batman","64"
"","","Göç Alan:Bayburt","98"
"","","Göç Alan:Bilecik","34"
"","","Göç Alan:Bingöl","24"
"","","Göç Alan:Bitlis","26"
"","","Göç Alan:Bolu","53"
"","","Göç Alan:Burdur","20"
"","","Göç Alan:Bursa","306"
"","","Göç Alan:Çanakkale","61"
"","","Göç Alan:Çankırı","17"
"","","Göç Alan:Çorum","39"
"","","Göç Alan:Denizli","84"
"","","Göç Alan:Diyarbakır","104"
"","","Göç Alan:Düzce","42"
"","","Göç Alan:Edirne","64"
"","","Göç Alan:Elazığ","31"
"","","Göç Alan:Erzincan","108"
"","","Göç Alan:Erzurum","318"
"","","Göç Alan:Eskişehir","95"
"","","Göç Alan:Gaziantep","46"
"","","Göç Alan:Giresun","47"
"","","Göç Alan:Gümüşhane","42"
"","","Göç Alan:Hakkari","30"
"","","Göç Alan:Hatay","42"
"","","Göç Alan:Iğdır","0"
"","","Göç Alan:Isparta","41"
"","","Göç Alan:İstanbul","2691"
"","","Göç Alan:İzmir","481"
"","","Göç Alan:Kahramanmaraş","58"
"","","Göç Alan:Karabük","28"
"","","Göç Alan:Karaman","13"
"","","Göç Alan:Kars","488"
"","","Göç Alan:Kastamonu","48"
"","","Göç Alan:Kayseri","70"
"","","Göç Alan:Kilis","23"
"","","Göç Alan:Kırıkkale","17"
"","","Göç Alan:Kırklareli","66"
"","","Göç Alan:Kırşehir","7"
"","","Göç Alan:Kocaeli","228"
"","","Göç Alan:Konya","85"
"","","Göç Alan:Kütahya","40"
"","","Göç Alan:Malatya","46"
"","","Göç Alan:Manisa","116"
"","","Göç Alan:Mardin","39"
"","","Göç Alan:Mersin","97"
"","","Göç Alan:Muğla","58"
"","","Göç Alan:Muş","33"
"","","Göç Alan:Nevşehir","23"
"","","Göç Alan:Niğde","13"
"","","Göç Alan:Ordu","55"
"","","Göç Alan:Osmaniye","17"
"","","Göç Alan:Rize","44"
"","","Göç Alan:Sakarya","69"
"","","Göç Alan:Samsun","91"
"","","Göç Alan:Şanlıurfa","66"
"","","Göç Alan:Siirt","14"
"","","Göç Alan:Sinop","20"
"","","Göç Alan:Şırnak","35"
"","","Göç Alan:Sivas","62"
"","","Göç Alan:Tekirdağ","215"
"","","Göç Alan:Tokat","50"
"","","Göç Alan:Trabzon","82"
"","","Göç Alan:Tunceli","25"
"","","Göç Alan:Uşak","12"
"","","Göç Alan:Van","179"
"","","Göç Alan:Yalova","34"
"","","Göç Alan:Yozgat","34"
"","","Göç Alan:Zonguldak","27"
"","Isparta-32","Göç Alan:Adana","314"
"","","Göç Alan:Adıyaman","66"
"","","Göç Alan:Afyonkarahisar","723"
"","","Göç Alan:Ağrı","60"
"","","Göç Alan:Aksaray","68"
"","","Göç Alan:Amasya","46"
"","","Göç Alan:Ankara","1587"
"","","Göç Alan:Antalya","4516"
"","","Göç Alan:Ardahan","17"
"","","Göç Alan:Artvin","26"
"","","Göç Alan:Aydın","555"
"","","Göç Alan:Balıkesir","187"
"","","Göç Alan:Bartın","34"
"","","Göç Alan:Batman","56"
"","","Göç Alan:Bayburt","10"
"","","Göç Alan:Bilecik","60"
"","","Göç Alan:Bingöl","35"
"","","Göç Alan:Bitlis","54"
"","","Göç Alan:Bolu","62"
"","","Göç Alan:Burdur","781"
"","","Göç Alan:Bursa","418"
"","","Göç Alan:Çanakkale","107"
"","","Göç Alan:Çankırı","39"
"","","Göç Alan:Çorum","54"
"","","Göç Alan:Denizli","723"
"","","Göç Alan:Diyarbakır","124"
"","","Göç Alan:Düzce","40"
"","","Göç Alan:Edirne","48"
"","","Göç Alan:Elazığ","73"
"","","Göç Alan:Erzincan","42"
"","","Göç Alan:Erzurum","80"
"","","Göç Alan:Eskişehir","253"
"","","Göç Alan:Gaziantep","188"
"","","Göç Alan:Giresun","37"
"","","Göç Alan:Gümüşhane","51"
"","","Göç Alan:Hakkari","40"
"","","Göç Alan:Hatay","225"
"","","Göç Alan:Iğdır","19"
"","","Göç Alan:Isparta","0"
"","","Göç Alan:İstanbul","1803"
"","","Göç Alan:İzmir","1087"
"","","Göç Alan:Kahramanmaraş","107"
"","","Göç Alan:Karabük","51"
"","","Göç Alan:Karaman","93"
"","","Göç Alan:Kars","51"
"","","Göç Alan:Kastamonu","54"
"","","Göç Alan:Kayseri","192"
"","","Göç Alan:Kilis","22"
"","","Göç Alan:Kırıkkale","46"
"","","Göç Alan:Kırklareli","63"
"","","Göç Alan:Kırşehir","55"
"","","Göç Alan:Kocaeli","260"
"","","Göç Alan:Konya","1111"
"","","Göç Alan:Kütahya","177"
"","","Göç Alan:Malatya","71"
"","","Göç Alan:Manisa","349"
"","","Göç Alan:Mardin","62"
"","","Göç Alan:Mersin","386"
"","","Göç Alan:Muğla","438"
"","","Göç Alan:Muş","38"
"","","Göç Alan:Nevşehir","49"
"","","Göç Alan:Niğde","50"
"","","Göç Alan:Ordu","86"
"","","Göç Alan:Osmaniye","116"
"","","Göç Alan:Rize","26"
"","","Göç Alan:Sakarya","100"
"","","Göç Alan:Samsun","104"
"","","Göç Alan:Şanlıurfa","119"
"","","Göç Alan:Siirt","42"
"","","Göç Alan:Sinop","26"
"","","Göç Alan:Şırnak","51"
"","","Göç Alan:Sivas","68"
"","","Göç Alan:Tekirdağ","122"
"","","Göç Alan:Tokat","45"
"","","Göç Alan:Trabzon","71"
"","","Göç Alan:Tunceli","50"
"","","Göç Alan:Uşak","161"
"","","Göç Alan:Van","142"
"","","Göç Alan:Yalova","52"
"","","Göç Alan:Yozgat","47"
"","","Göç Alan:Zonguldak","69"
"","İstanbul-34","Göç Alan:Adana","4720"
"","","Göç Alan:Adıyaman","2852"
"","","Göç Alan:Afyonkarahisar","1793"
"","","Göç Alan:Ağrı","2806"
"","","Göç Alan:Aksaray","1472"
"","","Göç Alan:Amasya","2827"
"","","Göç Alan:Ankara","18014"
"","","Göç Alan:Antalya","10106"
"","","Göç Alan:Ardahan","1587"
"","","Göç Alan:Artvin","1890"
"","","Göç Alan:Aydın","5490"
"","","Göç Alan:Balıkesir","17337"
"","","Göç Alan:Bartın","2144"
"","","Göç Alan:Batman","5077"
"","","Göç Alan:Bayburt","4689"
"","","Göç Alan:Bilecik","1862"
"","","Göç Alan:Bingöl","1722"
"","","Göç Alan:Bitlis","2508"
"","","Göç Alan:Bolu","2645"
"","","Göç Alan:Burdur","479"
"","","Göç Alan:Bursa","11945"
"","","Göç Alan:Çanakkale","8910"
"","","Göç Alan:Çankırı","4335"
"","","Göç Alan:Çorum","2684"
"","","Göç Alan:Denizli","2034"
"","","Göç Alan:Diyarbakır","6281"
"","","Göç Alan:Düzce","3015"
"","","Göç Alan:Edirne","6067"
"","","Göç Alan:Elazığ","2584"
"","","Göç Alan:Erzincan","5067"
"","","Göç Alan:Erzurum","6007"
"","","Göç Alan:Eskişehir","3565"
"","","Göç Alan:Gaziantep","3763"
"","","Göç Alan:Giresun","12911"
"","","Göç Alan:Gümüşhane","5565"
"","","Göç Alan:Hakkari","1149"
"","","Göç Alan:Hatay","3964"
"","","Göç Alan:Iğdır","1577"
"","","Göç Alan:Isparta","1576"
"","","Göç Alan:İstanbul","0"
"","","Göç Alan:İzmir","16458"
"","","Göç Alan:Kahramanmaraş","2595"
"","","Göç Alan:Karabük","3141"
"","","Göç Alan:Karaman","576"
"","","Göç Alan:Kars","1854"
"","","Göç Alan:Kastamonu","7039"
"","","Göç Alan:Kayseri","4050"
"","","Göç Alan:Kilis","558"
"","","Göç Alan:Kırıkkale","801"
"","","Göç Alan:Kırklareli","5320"
"","","Göç Alan:Kırşehir","652"
"","","Göç Alan:Kocaeli","23525"
"","","Göç Alan:Konya","5198"
"","","Göç Alan:Kütahya","2078"
"","","Göç Alan:Malatya","5187"
"","","Göç Alan:Manisa","2674"
"","","Göç Alan:Mardin","4886"
"","","Göç Alan:Mersin","4659"
"","","Göç Alan:Muğla","11133"
"","","Göç Alan:Muş","2414"
"","","Göç Alan:Nevşehir","1497"
"","","Göç Alan:Niğde","1647"
"","","Göç Alan:Ordu","12091"
"","","Göç Alan:Osmaniye","1060"
"","","Göç Alan:Rize","6924"
"","","Göç Alan:Sakarya","10208"
"","","Göç Alan:Samsun","9847"
"","","Göç Alan:Şanlıurfa","4523"
"","","Göç Alan:Siirt","2239"
"","","Göç Alan:Sinop","5098"
"","","Göç Alan:Şırnak","1772"
"","","Göç Alan:Sivas","10986"
"","","Göç Alan:Tekirdağ","21279"
"","","Göç Alan:Tokat","18337"
"","","Göç Alan:Trabzon","8630"
"","","Göç Alan:Tunceli","1368"
"","","Göç Alan:Uşak","734"
"","","Göç Alan:Van","5387"
"","","Göç Alan:Yalova","4956"
"","","Göç Alan:Yozgat","1784"
"","","Göç Alan:Zonguldak","4478"
"","İzmir-35","Göç Alan:Adana","1129"
"","","Göç Alan:Adıyaman","281"
"","","Göç Alan:Afyonkarahisar","1766"
"","","Göç Alan:Ağrı","710"
"","","Göç Alan:Aksaray","310"
"","","Göç Alan:Amasya","326"
"","","Göç Alan:Ankara","7097"
"","","Göç Alan:Antalya","3467"
"","","Göç Alan:Ardahan","198"
"","","Göç Alan:Artvin","265"
"","","Göç Alan:Aydın","7822"
"","","Göç Alan:Balıkesir","4753"
"","","Göç Alan:Bartın","161"
"","","Göç Alan:Batman","485"
"","","Göç Alan:Bayburt","161"
"","","Göç Alan:Bilecik","222"
"","","Göç Alan:Bingöl","195"
"","","Göç Alan:Bitlis","362"
"","","Göç Alan:Bolu","170"
"","","Göç Alan:Burdur","400"
"","","Göç Alan:Bursa","2896"
"","","Göç Alan:Çanakkale","1538"
"","","Göç Alan:Çankırı","124"
"","","Göç Alan:Çorum","486"
"","","Göç Alan:Denizli","2603"
"","","Göç Alan:Diyarbakır","1806"
"","","Göç Alan:Düzce","217"
"","","Göç Alan:Edirne","475"
"","","Göç Alan:Elazığ","515"
"","","Göç Alan:Erzincan","450"
"","","Göç Alan:Erzurum","1906"
"","","Göç Alan:Eskişehir","1730"
"","","Göç Alan:Gaziantep","905"
"","","Göç Alan:Giresun","344"
"","","Göç Alan:Gümüşhane","580"
"","","Göç Alan:Hakkari","175"
"","","Göç Alan:Hatay","902"
"","","Göç Alan:Iğdır","241"
"","","Göç Alan:Isparta","864"
"","","Göç Alan:İstanbul","14013"
"","","Göç Alan:İzmir","0"
"","","Göç Alan:Kahramanmaraş","491"
"","","Göç Alan:Karabük","263"
"","","Göç Alan:Karaman","232"
"","","Göç Alan:Kars","479"
"","","Göç Alan:Kastamonu","235"
"","","Göç Alan:Kayseri","808"
"","","Göç Alan:Kilis","48"
"","","Göç Alan:Kırıkkale","320"
"","","Göç Alan:Kırklareli","350"
"","","Göç Alan:Kırşehir","242"
"","","Göç Alan:Kocaeli","1878"
"","","Göç Alan:Konya","2589"
"","","Göç Alan:Kütahya","1603"
"","","Göç Alan:Malatya","859"
"","","Göç Alan:Manisa","8256"
"","","Göç Alan:Mardin","1616"
"","","Göç Alan:Mersin","1282"
"","","Göç Alan:Muğla","4371"
"","","Göç Alan:Muş","563"
"","","Göç Alan:Nevşehir","294"
"","","Göç Alan:Niğde","297"
"","","Göç Alan:Ordu","477"
"","","Göç Alan:Osmaniye","262"
"","","Göç Alan:Rize","495"
"","","Göç Alan:Sakarya","520"
"","","Göç Alan:Samsun","832"
"","","Göç Alan:Şanlıurfa","1099"
"","","Göç Alan:Siirt","225"
"","","Göç Alan:Sinop","160"
"","","Göç Alan:Şırnak","348"
"","","Göç Alan:Sivas","904"
"","","Göç Alan:Tekirdağ","942"
"","","Göç Alan:Tokat","713"
"","","Göç Alan:Trabzon","680"
"","","Göç Alan:Tunceli","336"
"","","Göç Alan:Uşak","1320"
"","","Göç Alan:Van","974"
"","","Göç Alan:Yalova","303"
"","","Göç Alan:Yozgat","312"
"","","Göç Alan:Zonguldak","419"
"","Kahramanmaraş-46","Göç Alan:Adana","1776"
"","","Göç Alan:Adıyaman","572"
"","","Göç Alan:Afyonkarahisar","140"
"","","Göç Alan:Ağrı","119"
"","","Göç Alan:Aksaray","140"
"","","Göç Alan:Amasya","59"
"","","Göç Alan:Ankara","1878"
"","","Göç Alan:Antalya","1658"
"","","Göç Alan:Ardahan","51"
"","","Göç Alan:Artvin","65"
"","","Göç Alan:Aydın","251"
"","","Göç Alan:Balıkesir","172"
"","","Göç Alan:Bartın","18"
"","","Göç Alan:Batman","107"
"","","Göç Alan:Bayburt","50"
"","","Göç Alan:Bilecik","44"
"","","Göç Alan:Bingöl","83"
"","","Göç Alan:Bitlis","98"
"","","Göç Alan:Bolu","87"
"","","Göç Alan:Burdur","98"
"","","Göç Alan:Bursa","516"
"","","Göç Alan:Çanakkale","113"
"","","Göç Alan:Çankırı","49"
"","","Göç Alan:Çorum","79"
"","","Göç Alan:Denizli","161"
"","","Göç Alan:Diyarbakır","263"
"","","Göç Alan:Düzce","44"
"","","Göç Alan:Edirne","60"
"","","Göç Alan:Elazığ","361"
"","","Göç Alan:Erzincan","192"
"","","Göç Alan:Erzurum","219"
"","","Göç Alan:Eskişehir","239"
"","","Göç Alan:Gaziantep","2888"
"","","Göç Alan:Giresun","136"
"","","Göç Alan:Gümüşhane","179"
"","","Göç Alan:Hakkari","66"
"","","Göç Alan:Hatay","1184"
"","","Göç Alan:Iğdır","28"
"","","Göç Alan:Isparta","144"
"","","Göç Alan:İstanbul","3459"
"","","Göç Alan:İzmir","645"
"","","Göç Alan:Kahramanmaraş","0"
"","","Göç Alan:Karabük","67"
"","","Göç Alan:Karaman","90"
"","","Göç Alan:Kars","86"
"","","Göç Alan:Kastamonu","100"
"","","Göç Alan:Kayseri","1901"
"","","Göç Alan:Kilis","210"
"","","Göç Alan:Kırıkkale","69"
"","","Göç Alan:Kırklareli","78"
"","","Göç Alan:Kırşehir","196"
"","","Göç Alan:Kocaeli","398"
"","","Göç Alan:Konya","663"
"","","Göç Alan:Kütahya","119"
"","","Göç Alan:Malatya","1055"
"","","Göç Alan:Manisa","165"
"","","Göç Alan:Mardin","158"
"","","Göç Alan:Mersin","1313"
"","","Göç Alan:Muğla","385"
"","","Göç Alan:Muş","132"
"","","Göç Alan:Nevşehir","152"
"","","Göç Alan:Niğde","171"
"","","Göç Alan:Ordu","124"
"","","Göç Alan:Osmaniye","2049"
"","","Göç Alan:Rize","69"
"","","Göç Alan:Sakarya","97"
"","","Göç Alan:Samsun","176"
"","","Göç Alan:Şanlıurfa","543"
"","","Göç Alan:Siirt","105"
"","","Göç Alan:Sinop","39"
"","","Göç Alan:Şırnak","144"
"","","Göç Alan:Sivas","386"
"","","Göç Alan:Tekirdağ","197"
"","","Göç Alan:Tokat","210"
"","","Göç Alan:Trabzon","189"
"","","Göç Alan:Tunceli","82"
"","","Göç Alan:Uşak","40"
"","","Göç Alan:Van","133"
"","","Göç Alan:Yalova","65"
"","","Göç Alan:Yozgat","184"
"","","Göç Alan:Zonguldak","72"
"","Karabük-78","Göç Alan:Adana","112"
"","","Göç Alan:Adıyaman","22"
"","","Göç Alan:Afyonkarahisar","71"
"","","Göç Alan:Ağrı","29"
"","","Göç Alan:Aksaray","35"
"","","Göç Alan:Amasya","33"
"","","Göç Alan:Ankara","1590"
"","","Göç Alan:Antalya","238"
"","","Göç Alan:Ardahan","4"
"","","Göç Alan:Artvin","31"
"","","Göç Alan:Aydın","140"
"","","Göç Alan:Balıkesir","189"
"","","Göç Alan:Bartın","327"
"","","Göç Alan:Batman","20"
"","","Göç Alan:Bayburt","21"
"","","Göç Alan:Bilecik","32"
"","","Göç Alan:Bingöl","17"
"","","Göç Alan:Bitlis","23"
"","","Göç Alan:Bolu","273"
"","","Göç Alan:Burdur","14"
"","","Göç Alan:Bursa","497"
"","","Göç Alan:Çanakkale","77"
"","","Göç Alan:Çankırı","370"
"","","Göç Alan:Çorum","42"
"","","Göç Alan:Denizli","74"
"","","Göç Alan:Diyarbakır","54"
"","","Göç Alan:Düzce","172"
"","","Göç Alan:Edirne","77"
"","","Göç Alan:Elazığ","39"
"","","Göç Alan:Erzincan","31"
"","","Göç Alan:Erzurum","53"
"","","Göç Alan:Eskişehir","144"
"","","Göç Alan:Gaziantep","62"
"","","Göç Alan:Giresun","74"
"","","Göç Alan:Gümüşhane","27"
"","","Göç Alan:Hakkari","18"
"","","Göç Alan:Hatay","135"
"","","Göç Alan:Iğdır","22"
"","","Göç Alan:Isparta","35"
"","","Göç Alan:İstanbul","3050"
"","","Göç Alan:İzmir","340"
"","","Göç Alan:Kahramanmaraş","45"
"","","Göç Alan:Karabük","0"
"","","Göç Alan:Karaman","13"
"","","Göç Alan:Kars","16"
"","","Göç Alan:Kastamonu","445"
"","","Göç Alan:Kayseri","123"
"","","Göç Alan:Kilis","4"
"","","Göç Alan:Kırıkkale","69"
"","","Göç Alan:Kırklareli","35"
"","","Göç Alan:Kırşehir","28"
"","","Göç Alan:Kocaeli","742"
"","","Göç Alan:Konya","181"
"","","Göç Alan:Kütahya","41"
"","","Göç Alan:Malatya","63"
"","","Göç Alan:Manisa","116"
"","","Göç Alan:Mardin","35"
"","","Göç Alan:Mersin","140"
"","","Göç Alan:Muğla","149"
"","","Göç Alan:Muş","31"
"","","Göç Alan:Nevşehir","26"
"","","Göç Alan:Niğde","18"
"","","Göç Alan:Ordu","101"
"","","Göç Alan:Osmaniye","52"
"","","Göç Alan:Rize","38"
"","","Göç Alan:Sakarya","244"
"","","Göç Alan:Samsun","194"
"","","Göç Alan:Şanlıurfa","57"
"","","Göç Alan:Siirt","13"
"","","Göç Alan:Sinop","73"
"","","Göç Alan:Şırnak","40"
"","","Göç Alan:Sivas","59"
"","","Göç Alan:Tekirdağ","194"
"","","Göç Alan:Tokat","55"
"","","Göç Alan:Trabzon","110"
"","","Göç Alan:Tunceli","21"
"","","Göç Alan:Uşak","34"
"","","Göç Alan:Van","50"
"","","Göç Alan:Yalova","88"
"","","Göç Alan:Yozgat","34"
"","","Göç Alan:Zonguldak","804"
"","Karaman-70","Göç Alan:Adana","214"
"","","Göç Alan:Adıyaman","33"
"","","Göç Alan:Afyonkarahisar","99"
"","","Göç Alan:Ağrı","27"
"","","Göç Alan:Aksaray","99"
"","","Göç Alan:Amasya","12"
"","","Göç Alan:Ankara","515"
"","","Göç Alan:Antalya","1010"
"","","Göç Alan:Ardahan","15"
"","","Göç Alan:Artvin","8"
"","","Göç Alan:Aydın","103"
"","","Göç Alan:Balıkesir","75"
"","","Göç Alan:Bartın","6"
"","","Göç Alan:Batman","27"
"","","Göç Alan:Bayburt","9"
"","","Göç Alan:Bilecik","11"
"","","Göç Alan:Bingöl","12"
"","","Göç Alan:Bitlis","23"
"","","Göç Alan:Bolu","23"
"","","Göç Alan:Burdur","51"
"","","Göç Alan:Bursa","110"
